1121.97353588
1185.89688326
1167.36192203
1053.20150761
853.386257021
589.541937631
283.383191653
-43.3753387049
-369.019011235
-671.833183772
-930.103214015
-1122.1144598
-1226.15227893
-1223.54046876
-1121.35881983
-939.661948463
-698.603431618
-418.33684616
-119.01576898
179.206223031
456.175552983
691.738644016
865.741919167
960.364266921
977.557686678
929.235682237
827.387752394
684.003395921
511.072111658
320.583398382
124.526754889
-65.108320025
-236.332327588
-378.045146527
-486.68677271
-562.49607439
-605.740907562
-616.689128221
-595.608592359
-542.767155976
-458.432675068
-342.873005629
-196.356003656
-19.9966977813
177.907047511
385.438278724
590.652420229
781.60489637
946.351131491
1072.94654994
1149.44657606
1163.90663417
1104.38214864
961.281103447
744.959363779
475.824199915
174.359615701
-138.950384884
-443.621797992
-719.170619733
-945.112846217
-1100.96447357
-1166.24149786
-1123.54451525
-981.631071819
-762.439575095
-488.009079924
-180.378641108
138.412686412
446.325847832
721.321788303
941.361452976
1084.405787
1131.21907094
1086.33921081
966.28471906
787.665611431
567.091903675
321.173611539
66.5207507352
-180.256662912
-402.548613693
-583.745085857
-708.886974962
-777.016729495
-794.233248149
-766.689336451
-700.537799942
-601.931444154
-477.023074621
-331.965496853
-172.911516427
-6.01393885573
162.56528222
326.586601356
479.771366278
615.840625911
728.515429119
811.51682483
858.565861949
863.383589383
819.691056038
721.209310801
563.343833424
355.788051882
115.437065936
-140.758983189
-395.849954265
-632.885706097
-834.916097387
-984.990986944
-1066.16023354
-1061.47369595
-956.812134393
-762.070809291
-499.249950633
-190.442326282
142.259295876
476.762147957
790.973462118
1062.80047038
1270.15040491
1390.93049781
1406.0482802
1321.86466272
1157.57160868
932.45919253
665.817488653
376.936571451
85.1065153288
-190.382605313
-430.240716102
-615.177742563
-728.028381194
-769.65439797
-750.005565962
-679.101164499
-566.960472891
-423.602770501
-259.047336643
-83.3134506478
93.5796081576
261.612560444
411.356936189
538.397204763
640.845169798
716.831968708
764.48873891
781.946617818
767.336742844
718.790251408
634.438280926
512.411968812
351.944574163
161.621405782
-45.2569884455
-255.353981431
-455.33294606
-631.857255218
-771.590281791
-861.195398673
-887.335978721
-836.675394838
-698.383330815
-482.89833582
-211.38323331
94.917076275
414.757692357
726.893714492
1010.08024219
1243.07237498
1404.62521236
1473.49385385
1431.56920151
1287.35493523
1062.77436317
779.853522635
460.618450878
127.095185301
-198.690236833
-494.711778221
-738.943401556
-909.359069534
-986.618353272
-974.174601255
-886.975746321
-740.057734103
-548.456510235
-327.208020348
-91.3482100437
144.086974976
364.061589111
553.539686727
698.805272273
797.346095776
852.300147244
866.848689861
844.17298684
787.454301382
699.873896686
584.613035955
444.852982365
283.77499916
105.037012436
-83.6568342783
-272.561695609
-451.917093611
-611.96255026
-742.937587612
-835.081727697
-878.634492546
-863.835404187
-780.923984632
-622.25505986
-398.140826344
-127.950801873
168.87609716
472.900954365
764.68485339
1024.78887776
1233.77411111
1372.20163707
1420.63253924
1362.64131431
1207.38600606
976.929256207
693.432606109
379.057597121
55.9657706046
-253.68133208
-527.72216961
-743.995200542
-880.338883559
-917.490206642
-860.796174553
-728.018094279
-537.012436745
-305.63567282
-51.7442733848
206.805290676
452.156548481
666.453029174
831.838261809
932.370616714
968.367660985
948.349271732
880.89821661
774.597263255
638.029179353
479.776732545
308.422690487
132.549820831
-39.2591087673
-198.804853822
